time,event,Freq
2017-04-05 18:13:07,svn,3
2017-04-05 18:13:08,access,1
2017-04-05 18:13:08,svn,1
2017-04-05 18:13:09,access,1
2017-04-05 18:13:09,svn,1
2017-04-05 18:13:11,access,1
2017-04-05 18:13:11,svn,1
2017-04-05 18:13:13,access,1
2017-04-05 18:13:13,svn,1
2017-04-05 18:13:14,access,1
2017-04-05 18:13:14,svn,1
2017-04-05 18:13:16,access,1
2017-04-05 18:13:16,svn,1
2017-04-05 18:13:18,Fire,1
2017-04-05 18:13:18,access,1
2017-04-05 18:13:18,svn,1
2017-04-05 18:13:20,access,1
2017-04-05 18:13:20,svn,1
2017-04-05 18:13:21,access,1
2017-04-05 18:13:21,svn,1
2017-04-05 18:13:24,access,4
2017-04-05 18:13:24,svn,2
2017-04-05 18:13:25,access,2
2017-04-05 18:13:26,access,5
2017-04-05 18:13:26,svn,2
2017-04-05 18:13:27,access,1
2017-04-05 18:13:27,svn,1
2017-04-05 18:13:30,access,1
2017-04-05 18:13:30,svn,1
2017-04-05 18:13:32,access,1
2017-04-05 18:13:32,svn,1
2017-04-05 18:13:33,access,1
2017-04-05 18:13:33,svn,1
2017-04-05 18:13:34,access,1
2017-04-05 18:13:34,svn,1
2017-04-05 18:13:35,access,1
2017-04-05 18:13:35,svn,1
2017-04-05 18:13:37,access,1
2017-04-05 18:13:37,svn,1
2017-04-05 18:13:38,access,1
2017-04-05 18:13:38,svn,1
2017-04-05 18:13:40,access,1
2017-04-05 18:13:40,svn,1
2017-04-05 18:13:41,access,1
2017-04-05 18:13:41,svn,1
2017-04-05 18:13:42,Fire,1
2017-04-05 18:13:42,access,1
2017-04-05 18:13:42,svn,1
2017-04-05 18:13:43,access,1
2017-04-05 18:13:43,svn,1
2017-04-05 18:13:44,redmine,1
2017-04-05 18:13:45,access,1
2017-04-05 18:13:45,svn,1
2017-04-05 18:13:46,ldap,733
2017-04-05 18:13:47,access,3
2017-04-05 18:13:47,svn,1
2017-04-05 18:13:48,access,3
2017-04-05 18:13:48,svn,2
2017-04-05 18:13:49,access,1
2017-04-05 18:13:50,access,1
2017-04-05 18:13:50,ldap,18
2017-04-05 18:13:50,radius,5
2017-04-05 18:13:50,svn,1
2017-04-05 18:13:51,access,1
2017-04-05 18:13:51,svn,1
2017-04-05 18:13:52,access,1
2017-04-05 18:13:52,svn,1
2017-04-05 18:13:54,access,1
2017-04-05 18:13:54,svn,1
2017-04-05 18:13:55,access,1
2017-04-05 18:13:55,svn,1
2017-04-05 18:13:56,access,1
2017-04-05 18:13:56,svn,1
2017-04-05 18:13:57,access,1
2017-04-05 18:13:57,radius,3
2017-04-05 18:13:57,svn,1
2017-04-05 18:13:59,access,1
2017-04-05 18:13:59,svn,1
2017-04-05 18:14:01,access,1
2017-04-05 18:14:01,svn,1
2017-04-05 18:14:02,access,1
2017-04-05 18:14:02,svn,1
2017-04-05 18:14:04,access,1
2017-04-05 18:14:04,svn,1
2017-04-05 18:14:05,access,1
2017-04-05 18:14:05,redmine,1
2017-04-05 18:14:05,svn,1
2017-04-05 18:14:07,access,1
2017-04-05 18:14:07,svn,1
2017-04-05 18:14:08,access,1
2017-04-05 18:14:08,svn,1
2017-04-05 18:14:09,access,1
2017-04-05 18:14:09,svn,1
2017-04-05 18:14:11,access,1
2017-04-05 18:14:11,svn,1
2017-04-05 18:14:13,access,1
2017-04-05 18:14:13,svn,1
2017-04-05 18:14:14,access,1
2017-04-05 18:14:14,svn,1
2017-04-05 18:14:15,access,1
2017-04-05 18:14:15,svn,1
2017-04-05 18:14:17,access,1
2017-04-05 18:14:17,svn,1
2017-04-05 18:14:19,access,1
2017-04-05 18:14:19,svn,1
2017-04-05 18:14:21,access,1
2017-04-05 18:14:21,svn,1
2017-04-05 18:14:22,access,1
2017-04-05 18:14:22,svn,1
2017-04-05 18:14:23,access,1
2017-04-05 18:14:23,svn,1
2017-04-05 18:14:25,access,1
2017-04-05 18:14:25,svn,1
2017-04-05 18:14:26,access,1
2017-04-05 18:14:26,svn,1
2017-04-05 18:14:27,access,1
2017-04-05 18:14:27,svn,1
2017-04-05 18:14:29,access,1
2017-04-05 18:14:29,svn,1
2017-04-05 18:14:30,access,1
2017-04-05 18:14:30,svn,1
2017-04-05 18:14:31,access,1
2017-04-05 18:14:31,svn,1
2017-04-05 18:14:33,access,1
2017-04-05 18:14:33,svn,1
2017-04-05 18:14:34,access,1
2017-04-05 18:14:34,svn,1
2017-04-05 18:14:35,access,1
2017-04-05 18:14:35,svn,1
2017-04-05 18:14:37,access,1
2017-04-05 18:14:37,svn,1
2017-04-05 18:14:39,access,1
2017-04-05 18:14:39,svn,1
2017-04-05 18:14:40,access,1
2017-04-05 18:14:40,svn,1
2017-04-05 18:14:41,access,1
2017-04-05 18:14:41,svn,1
2017-04-05 18:14:43,access,1
2017-04-05 18:14:43,svn,1
2017-04-05 18:14:45,access,1
2017-04-05 18:14:45,svn,1
2017-04-05 18:14:46,access,1
2017-04-05 18:14:46,svn,1
2017-04-05 18:14:48,access,1
2017-04-05 18:14:48,svn,1
2017-04-05 18:14:49,access,1
2017-04-05 18:14:49,svn,1
2017-04-05 18:14:50,access,1
2017-04-05 18:14:50,svn,1
2017-04-05 18:14:52,access,1
2017-04-05 18:14:52,svn,1
2017-04-05 18:14:53,access,1
2017-04-05 18:14:53,svn,1
2017-04-05 18:14:55,access,1
2017-04-05 18:14:55,svn,1
2017-04-05 18:14:56,access,1
2017-04-05 18:14:56,svn,1
2017-04-05 18:14:57,Fire,1
2017-04-05 18:14:57,access,1
2017-04-05 18:14:57,svn,1
2017-04-05 18:14:58,access,1
2017-04-05 18:14:58,svn,1
2017-04-05 18:15:00,access,1
2017-04-05 18:15:00,svn,1
2017-04-05 18:15:01,access,1
2017-04-05 18:15:01,svn,1
2017-04-05 18:15:02,access,2
2017-04-05 18:15:02,svn,1
2017-04-05 18:15:03,access,2
2017-04-05 18:15:03,svn,1
2017-04-05 18:15:04,access,3
2017-04-05 18:15:04,svn,1
2017-04-05 18:15:05,access,1
2017-04-05 18:15:05,redmine,1
2017-04-05 18:15:05,svn,1
2017-04-05 18:15:07,access,1
2017-04-05 18:15:07,ldap,427
2017-04-05 18:15:07,svn,1
2017-04-05 18:15:08,access,1
2017-04-05 18:15:08,svn,1
2017-04-05 18:15:09,access,1
2017-04-05 18:15:09,svn,1
2017-04-05 18:15:11,access,1
2017-04-05 18:15:11,svn,1
2017-04-05 18:15:12,access,1
2017-04-05 18:15:12,svn,1
2017-04-05 18:15:14,access,1
2017-04-05 18:15:14,svn,1
2017-04-05 18:15:15,access,1
2017-04-05 18:15:15,svn,1
2017-04-05 18:15:16,access,1
2017-04-05 18:15:16,svn,1
2017-04-05 18:15:18,access,5
2017-04-05 18:15:18,svn,2
2017-04-05 18:15:19,access,1
2017-04-05 18:15:19,svn,1
2017-04-05 18:15:21,access,1
2017-04-05 18:15:21,svn,1
2017-04-05 18:15:22,access,1
2017-04-05 18:15:22,svn,1
2017-04-05 18:15:23,access,1
2017-04-05 18:15:23,svn,1
2017-04-05 18:15:24,access,1
2017-04-05 18:15:24,svn,1
2017-04-05 18:15:26,access,1
2017-04-05 18:15:26,svn,1
2017-04-05 18:15:27,access,1
2017-04-05 18:15:27,svn,1
2017-04-05 18:15:29,access,1
2017-04-05 18:15:29,svn,1
2017-04-05 18:15:31,access,1
2017-04-05 18:15:31,svn,1
2017-04-05 18:15:33,access,1
2017-04-05 18:15:33,svn,1
2017-04-05 18:15:34,access,1
2017-04-05 18:15:34,svn,1
2017-04-05 18:15:36,access,1
2017-04-05 18:15:36,svn,1
2017-04-05 18:15:38,access,1
2017-04-05 18:15:38,svn,1
2017-04-05 18:15:39,access,1
2017-04-05 18:15:39,svn,1
2017-04-05 18:15:40,access,1
2017-04-05 18:15:40,svn,1
2017-04-05 18:15:42,access,1
2017-04-05 18:15:42,svn,1
2017-04-05 18:15:43,access,1
2017-04-05 18:15:43,svn,1
2017-04-05 18:15:45,access,1
2017-04-05 18:15:45,svn,1
2017-04-05 18:15:46,access,1
2017-04-05 18:15:46,svn,1
2017-04-05 18:15:47,access,1
2017-04-05 18:15:47,svn,1
2017-04-05 18:15:49,access,1
2017-04-05 18:15:49,svn,1
2017-04-05 18:15:50,access,1
2017-04-05 18:15:50,svn,1
2017-04-05 18:15:51,access,1
2017-04-05 18:15:51,svn,1
2017-04-05 18:15:53,access,1
2017-04-05 18:15:53,svn,1
2017-04-05 18:15:54,access,1
2017-04-05 18:15:54,svn,1
2017-04-05 18:15:55,access,1
2017-04-05 18:15:55,svn,1
2017-04-05 18:15:58,access,1
2017-04-05 18:15:58,svn,1
2017-04-05 18:15:59,access,1
2017-04-05 18:15:59,svn,1
2017-04-05 18:16:00,access,1
2017-04-05 18:16:00,svn,1
2017-04-05 18:16:02,access,1
2017-04-05 18:16:02,svn,1
2017-04-05 18:16:03,access,1
2017-04-05 18:16:03,svn,1
2017-04-05 18:16:04,access,1
2017-04-05 18:16:04,svn,1
2017-04-05 18:16:06,access,1
2017-04-05 18:16:06,svn,1
2017-04-05 18:16:07,access,1
2017-04-05 18:16:07,svn,1
2017-04-05 18:16:09,access,1
2017-04-05 18:16:09,svn,1
2017-04-05 18:16:10,access,1
2017-04-05 18:16:10,svn,1
2017-04-05 18:16:12,access,1
2017-04-05 18:16:12,svn,1
2017-04-05 18:16:14,access,1
2017-04-05 18:16:14,svn,1
2017-04-05 18:16:15,access,1
2017-04-05 18:16:15,svn,1
2017-04-05 18:16:17,access,1
2017-04-05 18:16:17,svn,1
2017-04-05 18:16:19,access,1
2017-04-05 18:16:19,svn,1
2017-04-05 18:16:20,redmine,1
2017-04-05 18:16:21,access,1
2017-04-05 18:16:21,svn,1
2017-04-05 18:16:22,ldap,415
2017-04-05 18:16:23,access,1
2017-04-05 18:16:23,svn,1
2017-04-05 18:16:24,access,1
2017-04-05 18:16:24,svn,1
2017-04-05 18:16:25,access,1
2017-04-05 18:16:25,svn,1
2017-04-05 18:16:28,access,1
2017-04-05 18:16:28,svn,1
2017-04-05 18:16:30,access,1
2017-04-05 18:16:30,svn,1
2017-04-05 18:16:32,access,1
2017-04-05 18:16:32,svn,1
2017-04-05 18:16:36,access,1
2017-04-05 18:16:36,svn,1
2017-04-05 18:16:38,access,1
2017-04-05 18:16:38,svn,1
2017-04-05 18:16:39,access,1
2017-04-05 18:16:39,svn,1
2017-04-05 18:16:41,access,1
2017-04-05 18:16:41,svn,1
2017-04-05 18:16:42,access,1
2017-04-05 18:16:42,svn,1
2017-04-05 18:16:45,access,1
2017-04-05 18:16:45,svn,1
2017-04-05 18:16:47,access,1
2017-04-05 18:16:47,svn,1
2017-04-05 18:16:49,access,1
2017-04-05 18:16:49,svn,1
2017-04-05 18:16:51,access,1
2017-04-05 18:16:51,svn,1
2017-04-05 18:16:52,access,1
2017-04-05 18:16:52,svn,1
2017-04-05 18:16:53,access,1
2017-04-05 18:16:53,svn,1
2017-04-05 18:16:55,access,1
2017-04-05 18:16:55,svn,1
2017-04-05 18:16:57,access,1
2017-04-05 18:16:57,httpdacc,1
2017-04-05 18:16:57,svn,1
2017-04-05 18:16:58,access,1
2017-04-05 18:16:58,svn,1
2017-04-05 18:16:59,access,1
2017-04-05 18:16:59,svn,1
2017-04-05 18:17:00,ldap,673
2017-04-05 18:17:01,access,1
2017-04-05 18:17:01,ldap,78
2017-04-05 18:17:01,radius,6
2017-04-05 18:17:01,svn,1
2017-04-05 18:17:03,access,1
2017-04-05 18:17:03,svn,1
2017-04-05 18:17:04,access,1
2017-04-05 18:17:04,svn,1
2017-04-05 18:17:05,access,1
2017-04-05 18:17:05,svn,1
2017-04-05 18:17:07,access,1
2017-04-05 18:17:07,svn,1
2017-04-05 18:17:09,access,1
2017-04-05 18:17:09,svn,1
2017-04-05 18:17:10,access,1
2017-04-05 18:17:10,svn,1
2017-04-05 18:17:11,access,1
2017-04-05 18:17:11,svn,1
2017-04-05 18:17:13,access,1
2017-04-05 18:17:13,svn,1
2017-04-05 18:17:14,access,1
2017-04-05 18:17:14,svn,1
2017-04-05 18:17:15,access,1
2017-04-05 18:17:15,svn,1
2017-04-05 18:17:17,access,1
2017-04-05 18:17:17,svn,1
2017-04-05 18:17:18,access,1
2017-04-05 18:17:18,svn,1
2017-04-05 18:17:19,access,1
2017-04-05 18:17:19,svn,1
2017-04-05 18:17:21,access,1
2017-04-05 18:17:21,svn,1
2017-04-05 18:17:22,access,1
2017-04-05 18:17:22,svn,1
2017-04-05 18:17:23,access,1
2017-04-05 18:17:23,svn,1
2017-04-05 18:17:25,access,1
2017-04-05 18:17:25,svn,1
2017-04-05 18:17:27,access,1
2017-04-05 18:17:27,svn,1
2017-04-05 18:17:29,access,1
2017-04-05 18:17:29,svn,1
2017-04-05 18:17:30,access,1
2017-04-05 18:17:30,svn,1
2017-04-05 18:17:32,access,1
2017-04-05 18:17:32,svn,1
2017-04-05 18:17:34,access,1
2017-04-05 18:17:34,svn,1
2017-04-05 18:17:35,access,1
2017-04-05 18:17:35,svn,1
2017-04-05 18:17:36,access,1
2017-04-05 18:17:36,svn,1
2017-04-05 18:17:38,access,5
2017-04-05 18:17:38,svn,2
2017-04-05 18:17:39,access,1
2017-04-05 18:17:39,svn,1
2017-04-05 18:17:40,access,1
2017-04-05 18:17:40,svn,1
2017-04-05 18:17:41,access,1
2017-04-05 18:17:41,svn,1
2017-04-05 18:17:43,access,1
2017-04-05 18:17:43,svn,1
2017-04-05 18:17:44,access,1
2017-04-05 18:17:44,svn,1
2017-04-05 18:17:45,access,1
2017-04-05 18:17:45,svn,1
2017-04-05 18:17:46,access,1
2017-04-05 18:17:46,svn,1
2017-04-05 18:17:47,Fire,1
2017-04-05 18:17:48,access,1
2017-04-05 18:17:48,svn,1
2017-04-05 18:17:49,access,1
2017-04-05 18:17:49,svn,1
2017-04-05 18:17:51,access,1
2017-04-05 18:17:51,svn,1
2017-04-05 18:17:52,access,3
2017-04-05 18:17:52,svn,1
2017-04-05 18:17:53,access,4
2017-04-05 18:17:53,svn,2
2017-04-05 18:17:55,access,1
2017-04-05 18:17:55,svn,1
2017-04-05 18:17:57,access,1
2017-04-05 18:17:57,redmine,1
2017-04-05 18:17:57,svn,1
2017-04-05 18:17:58,access,1
2017-04-05 18:17:58,svn,1
2017-04-05 18:17:59,ldap,380
2017-04-05 18:18:00,access,1
2017-04-05 18:18:00,ldap,47
2017-04-05 18:18:00,svn,1
2017-04-05 18:18:01,access,1
2017-04-05 18:18:01,svn,1
2017-04-05 18:18:02,access,1
2017-04-05 18:18:02,svn,1
2017-04-05 18:18:05,Fire,1
2017-04-05 18:18:05,access,1
2017-04-05 18:18:05,svn,1
2017-04-05 18:18:06,access,1
2017-04-05 18:18:06,svn,1
2017-04-05 18:18:09,access,3
2017-04-05 18:18:10,access,1
2017-04-05 18:18:10,svn,1
2017-04-05 18:18:11,access,1
2017-04-05 18:18:13,access,1
2017-04-05 18:18:13,svn,1
2017-04-05 18:18:14,access,1
2017-04-05 18:18:14,svn,1
2017-04-05 18:18:17,access,1
2017-04-05 18:18:17,svn,1
2017-04-05 18:18:18,access,1
2017-04-05 18:18:18,svn,1
2017-04-05 18:18:20,Fire,1
2017-04-05 18:18:20,access,1
2017-04-05 18:18:20,svn,1
2017-04-05 18:18:21,access,1
2017-04-05 18:18:21,svn,1
2017-04-05 18:18:23,access,1
2017-04-05 18:18:23,svn,1
2017-04-05 18:18:24,access,1
2017-04-05 18:18:24,svn,1
2017-04-05 18:18:25,access,2
2017-04-05 18:18:25,svn,1
2017-04-05 18:18:26,access,3
2017-04-05 18:18:26,svn,2
2017-04-05 18:18:27,access,2
2017-04-05 18:18:28,access,1
2017-04-05 18:18:28,svn,1
2017-04-05 18:18:29,ldap,74
2017-04-05 18:18:30,access,1
2017-04-05 18:18:30,svn,1
2017-04-05 18:18:31,access,1
2017-04-05 18:18:31,svn,1
2017-04-05 18:18:33,access,1
2017-04-05 18:18:33,svn,1
2017-04-05 18:18:34,access,1
2017-04-05 18:18:34,svn,1
2017-04-05 18:18:36,access,1
2017-04-05 18:18:36,svn,1
2017-04-05 18:18:37,access,1
2017-04-05 18:18:37,svn,1
2017-04-05 18:18:38,access,1
2017-04-05 18:18:38,svn,1
2017-04-05 18:18:40,access,1
2017-04-05 18:18:40,svn,1
2017-04-05 18:18:42,access,1
2017-04-05 18:18:42,svn,1
2017-04-05 18:18:44,access,1
2017-04-05 18:18:44,svn,1
2017-04-05 18:18:45,Fire,1
2017-04-05 18:18:45,access,1
2017-04-05 18:18:45,svn,1
2017-04-05 18:18:46,access,1
2017-04-05 18:18:46,ldap,330
2017-04-05 18:18:46,svn,1
2017-04-05 18:18:47,access,1
2017-04-05 18:18:47,svn,1
2017-04-05 18:18:49,access,2
2017-04-05 18:18:50,access,2
2017-04-05 18:18:50,svn,2
2017-04-05 18:18:51,access,3
2017-04-05 18:18:51,svn,1
2017-04-05 18:18:53,access,1
2017-04-05 18:18:53,svn,1
2017-04-05 18:18:55,Fire,1
2017-04-05 18:18:55,access,1
2017-04-05 18:18:55,svn,1
2017-04-05 18:18:56,access,1
2017-04-05 18:18:56,svn,1
2017-04-05 18:18:58,access,1
2017-04-05 18:18:58,svn,1
2017-04-05 18:19:00,access,5
2017-04-05 18:19:00,svn,1
2017-04-05 18:19:01,access,3
2017-04-05 18:19:01,svn,1
2017-04-05 18:19:02,access,1
2017-04-05 18:19:02,svn,1
2017-04-05 18:19:04,Fire,1
2017-04-05 18:19:04,access,1
2017-04-05 18:19:04,svn,1
2017-04-05 18:19:05,Fire,10
2017-04-05 18:19:05,access,1
2017-04-05 18:19:05,svn,1
2017-04-05 18:19:06,Fire,4
2017-04-05 18:19:06,access,1
2017-04-05 18:19:06,svn,1
2017-04-05 18:19:07,Fire,2
2017-04-05 18:19:08,Fire,1
2017-04-05 18:19:08,access,1
2017-04-05 18:19:08,svn,1
2017-04-05 18:19:09,Fire,1
2017-04-05 18:19:10,Fire,5
2017-04-05 18:19:10,access,6
2017-04-05 18:19:10,svn,1
2017-04-05 18:19:11,Fire,5
2017-04-05 18:19:11,access,6
2017-04-05 18:19:11,svn,2
2017-04-05 18:19:12,Fire,9
2017-04-05 18:19:12,access,35
2017-04-05 18:19:12,svn,11
2017-04-05 18:19:13,Fire,3
2017-04-05 18:19:13,access,7
2017-04-05 18:19:13,svn,2
2017-04-05 18:19:14,Fire,5
2017-04-05 18:19:14,access,6
2017-04-05 18:19:14,svn,1
2017-04-05 18:19:15,Fire,9
2017-04-05 18:19:15,access,2
2017-04-05 18:19:15,svn,2
2017-04-05 18:19:16,Fire,1
2017-04-05 18:19:16,access,20
2017-04-05 18:19:16,svn,2
2017-04-05 18:19:17,access,18
2017-04-05 18:19:17,svn,15
2017-04-05 18:19:18,access,22
2017-04-05 18:19:18,svn,6
2017-04-05 18:19:19,access,26
2017-04-05 18:19:19,svn,14
2017-04-05 18:19:20,Fire,1
2017-04-05 18:19:20,access,16
2017-04-05 18:19:20,svn,11
2017-04-05 18:19:21,access,21
2017-04-05 18:19:21,svn,3
2017-04-05 18:19:22,access,22
2017-04-05 18:19:22,svn,19
2017-04-05 18:19:23,access,2
2017-04-05 18:19:23,ldap,218
2017-04-05 18:19:23,redmine,1
2017-04-05 18:19:23,svn,2
2017-04-05 18:19:24,ldap,283
2017-04-05 18:19:24,radius,5
2017-04-05 18:19:25,access,1
2017-04-05 18:19:25,svn,1
2017-04-05 18:19:27,access,5
2017-04-05 18:19:27,svn,2
2017-04-05 18:19:28,access,1
2017-04-05 18:19:30,access,3
2017-04-05 18:19:30,svn,1
2017-04-05 18:19:31,access,1
2017-04-05 18:19:31,svn,1
2017-04-05 18:19:32,access,1
2017-04-05 18:19:32,svn,1
2017-04-05 18:19:33,access,1
2017-04-05 18:19:33,svn,1
2017-04-05 18:19:34,Fire,1
2017-04-05 18:19:34,access,1
2017-04-05 18:19:34,svn,1
2017-04-05 18:19:36,access,1
2017-04-05 18:19:36,svn,1
2017-04-05 18:19:37,access,1
2017-04-05 18:19:37,svn,1
2017-04-05 18:19:38,access,1
2017-04-05 18:19:38,svn,1
2017-04-05 18:19:40,access,1
2017-04-05 18:19:40,svn,1
2017-04-05 18:19:41,access,1
2017-04-05 18:19:41,svn,1
2017-04-05 18:19:43,access,1
2017-04-05 18:19:43,svn,1
2017-04-05 18:19:45,access,1
2017-04-05 18:19:45,svn,1
2017-04-05 18:19:46,access,1
2017-04-05 18:19:46,svn,1
2017-04-05 18:19:48,access,1
2017-04-05 18:19:48,svn,1
2017-04-05 18:19:49,access,1
2017-04-05 18:19:49,svn,1
2017-04-05 18:19:50,access,4
2017-04-05 18:19:50,svn,1
2017-04-05 18:19:51,access,1
2017-04-05 18:19:51,svn,1
2017-04-05 18:19:53,access,1
2017-04-05 18:19:53,svn,1
2017-04-05 18:19:54,access,1
2017-04-05 18:19:54,svn,1
2017-04-05 18:19:56,access,1
2017-04-05 18:19:56,svn,1
2017-04-05 18:19:58,access,1
2017-04-05 18:19:58,svn,1
2017-04-05 18:19:59,access,1
2017-04-05 18:19:59,svn,1
2017-04-05 18:20:00,access,1
2017-04-05 18:20:00,svn,1
2017-04-05 18:20:03,access,1
2017-04-05 18:20:03,ldap,501
2017-04-05 18:20:03,svn,1
2017-04-05 18:20:04,access,1
2017-04-05 18:20:04,svn,1
2017-04-05 18:20:06,access,1
2017-04-05 18:20:06,svn,1
2017-04-05 18:20:07,access,1
2017-04-05 18:20:07,svn,1
2017-04-05 18:20:08,access,1
2017-04-05 18:20:08,svn,1
2017-04-05 18:20:10,Fire,1
2017-04-05 18:20:10,access,1
2017-04-05 18:20:10,svn,1
2017-04-05 18:20:11,access,1
2017-04-05 18:20:11,svn,1
2017-04-05 18:20:13,access,10
2017-04-05 18:20:13,svn,2
2017-04-05 18:20:14,access,1
2017-04-05 18:20:14,svn,1
2017-04-05 18:20:15,access,3
2017-04-05 18:20:16,access,2
2017-04-05 18:20:16,svn,2
2017-04-05 18:20:17,access,7
2017-04-05 18:20:17,svn,2
2017-04-05 18:20:19,access,1
2017-04-05 18:20:19,svn,1
2017-04-05 18:20:20,Fire,1
2017-04-05 18:20:22,access,1
2017-04-05 18:20:22,svn,1
2017-04-05 18:20:24,access,1
2017-04-05 18:20:24,svn,1
2017-04-05 18:20:25,access,2
2017-04-05 18:20:25,svn,1
2017-04-05 18:20:26,access,4
2017-04-05 18:20:26,svn,1
2017-04-05 18:20:27,access,1
2017-04-05 18:20:27,svn,1
2017-04-05 18:20:28,access,2
2017-04-05 18:20:29,access,2
2017-04-05 18:20:29,svn,2
2017-04-05 18:20:30,access,1
2017-04-05 18:20:30,svn,1
2017-04-05 18:20:32,access,1
2017-04-05 18:20:32,svn,1
2017-04-05 18:20:34,Fire,1
2017-04-05 18:20:34,access,1
2017-04-05 18:20:34,svn,1
2017-04-05 18:20:36,access,1
2017-04-05 18:20:36,svn,1
2017-04-05 18:20:37,access,1
2017-04-05 18:20:37,svn,1
2017-04-05 18:20:39,access,1
2017-04-05 18:20:39,svn,1
2017-04-05 18:20:40,access,1
2017-04-05 18:20:40,svn,1
2017-04-05 18:20:41,access,1
2017-04-05 18:20:41,svn,1
2017-04-05 18:20:42,access,1
2017-04-05 18:20:42,svn,1
2017-04-05 18:20:45,access,1
2017-04-05 18:20:45,svn,1
2017-04-05 18:20:46,redmine,1
2017-04-05 18:20:47,Fire,1
2017-04-05 18:20:47,access,1
2017-04-05 18:20:47,svn,1
2017-04-05 18:20:48,access,1
2017-04-05 18:20:48,ldap,427
2017-04-05 18:20:48,svn,1
2017-04-05 18:20:49,access,1
2017-04-05 18:20:49,svn,1
2017-04-05 18:20:51,access,1
2017-04-05 18:20:51,svn,1
2017-04-05 18:20:52,access,1
2017-04-05 18:20:52,svn,1
2017-04-05 18:20:53,access,1
2017-04-05 18:20:54,access,5
2017-04-05 18:20:54,svn,2
2017-04-05 18:20:55,access,1
2017-04-05 18:20:55,svn,1
2017-04-05 18:20:56,access,3
2017-04-05 18:20:56,svn,1
2017-04-05 18:20:57,access,1
2017-04-05 18:20:57,svn,1
2017-04-05 18:20:58,access,1
2017-04-05 18:20:58,svn,1
2017-04-05 18:21:00,Fire,1
2017-04-05 18:21:00,access,1
2017-04-05 18:21:00,svn,1
2017-04-05 18:21:01,access,1
2017-04-05 18:21:01,svn,1
2017-04-05 18:21:03,access,1
2017-04-05 18:21:03,svn,1
2017-04-05 18:21:05,access,1
2017-04-05 18:21:05,svn,1
2017-04-05 18:21:06,access,1
2017-04-05 18:21:06,svn,1
2017-04-05 18:21:09,access,1
2017-04-05 18:21:09,svn,1
2017-04-05 18:21:10,access,1
2017-04-05 18:21:10,svn,1
2017-04-05 18:21:11,access,5
2017-04-05 18:21:11,svn,2
2017-04-05 18:21:12,access,4
2017-04-05 18:21:12,svn,1
2017-04-05 18:21:13,access,1
2017-04-05 18:21:13,svn,1
2017-04-05 18:21:14,access,1
2017-04-05 18:21:14,svn,1
2017-04-05 18:21:16,access,1
2017-04-05 18:21:16,svn,1
2017-04-05 18:21:18,access,1
2017-04-05 18:21:18,svn,1
2017-04-05 18:21:19,access,3
2017-04-05 18:21:19,svn,1
2017-04-05 18:21:20,access,1
2017-04-05 18:21:20,svn,1
2017-04-05 18:21:21,access,1
2017-04-05 18:21:21,svn,1
2017-04-05 18:21:23,access,1
2017-04-05 18:21:23,svn,1
2017-04-05 18:21:24,access,1
2017-04-05 18:21:24,svn,1
2017-04-05 18:21:25,access,1
2017-04-05 18:21:25,svn,1
2017-04-05 18:21:27,access,1
2017-04-05 18:21:27,svn,1
2017-04-05 18:21:28,access,4
2017-04-05 18:21:28,svn,1
2017-04-05 18:21:29,access,1
2017-04-05 18:21:29,svn,1
2017-04-05 18:21:32,access,1
2017-04-05 18:21:32,svn,1
2017-04-05 18:21:34,access,1
2017-04-05 18:21:34,svn,1
2017-04-05 18:21:35,access,1
2017-04-05 18:21:35,svn,1
2017-04-05 18:21:37,access,1
2017-04-05 18:21:37,svn,1
2017-04-05 18:21:38,access,1
2017-04-05 18:21:38,svn,1
2017-04-05 18:21:40,access,1
2017-04-05 18:21:40,svn,1
2017-04-05 18:21:41,access,1
2017-04-05 18:21:41,svn,1
2017-04-05 18:21:42,access,1
2017-04-05 18:21:42,svn,1
2017-04-05 18:21:44,access,1
2017-04-05 18:21:44,svn,1
2017-04-05 18:21:45,access,1
2017-04-05 18:21:45,svn,1
2017-04-05 18:21:46,access,1
2017-04-05 18:21:46,svn,1
2017-04-05 18:21:48,access,1
2017-04-05 18:21:48,svn,1
2017-04-05 18:21:49,access,1
2017-04-05 18:21:49,svn,1
2017-04-05 18:21:50,access,1
2017-04-05 18:21:50,svn,1
2017-04-05 18:21:52,access,1
2017-04-05 18:21:52,svn,1
2017-04-05 18:21:53,Fire,1
2017-04-05 18:21:53,access,1
2017-04-05 18:21:53,svn,1
2017-04-05 18:21:55,Fire,2
2017-04-05 18:21:55,access,1
2017-04-05 18:21:55,svn,1
2017-04-05 18:21:56,access,1
2017-04-05 18:21:56,svn,1
2017-04-05 18:21:57,httpdacc,1
2017-04-05 18:21:58,access,3
2017-04-05 18:21:58,svn,1
2017-04-05 18:21:59,access,3
2017-04-05 18:21:59,svn,1
2017-04-05 18:22:00,access,3
2017-04-05 18:22:00,svn,1
2017-04-05 18:22:01,access,1
2017-04-05 18:22:01,svn,1
2017-04-05 18:22:02,access,2
2017-04-05 18:22:03,access,1
2017-04-05 18:22:03,svn,1
2017-04-05 18:22:04,access,1
2017-04-05 18:22:04,svn,1
2017-04-05 18:22:06,access,1
2017-04-05 18:22:06,svn,1
2017-04-05 18:22:08,access,1
2017-04-05 18:22:08,svn,1
2017-04-05 18:22:09,access,1
